timestamp,heartbeat_time,telem_time,rxerrors,fixed,type,rssi,remote_rssi,noise,remote_noise,txbuf,system_id,component_id
466493739,466493739,0,0,0,4,0,0,0,0,0,0,0
467495009,467495009,0,0,0,4,0,0,0,0,0,0,0
468493741,468493741,0,0,0,4,0,0,0,0,0,0,0
469493485,469493485,0,0,0,4,0,0,0,0,0,0,0
470495802,470495802,0,0,0,4,0,0,0,0,0,0,0
471496686,471496686,0,0,0,4,0,0,0,0,0,0,0
472494486,472494486,0,0,0,4,0,0,0,0,0,0,0
473496221,473496221,0,0,0,4,0,0,0,0,0,0,0
474581599,474581599,0,0,0,4,0,0,0,0,0,0,0
475492034,475492034,0,0,0,4,0,0,0,0,0,0,0
476493890,476493890,0,0,0,4,0,0,0,0,0,0,0
477495037,477495037,0,0,0,4,0,0,0,0,0,0,0
478494176,478494176,0,0,0,4,0,0,0,0,0,0,0
479493906,479493906,0,0,0,4,0,0,0,0,0,0,0
480497064,480497064,0,0,0,4,0,0,0,0,0,0,0
481493531,481493531,0,0,0,4,0,0,0,0,0,0,0
482495537,482495537,0,0,0,4,0,0,0,0,0,0,0
483493720,483493720,0,0,0,4,0,0,0,0,0,0,0
484495002,484495002,0,0,0,4,0,0,0,0,0,0,0
485493768,485493768,0,0,0,4,0,0,0,0,0,0,0
486496050,486496050,0,0,0,4,0,0,0,0,0,0,0
487496024,487496024,0,0,0,4,0,0,0,0,0,0,0
488494585,488494585,0,0,0,4,0,0,0,0,0,0,0
489492922,489492922,0,0,0,4,0,0,0,0,0,0,0
490495289,490495289,0,0,0,4,0,0,0,0,0,0,0
491494209,491494209,0,0,0,4,0,0,0,0,0,0,0
492496696,492496696,0,0,0,4,0,0,0,0,0,0,0
493495458,493495458,0,0,0,4,0,0,0,0,0,0,0
494496156,494496156,0,0,0,4,0,0,0,0,0,0,0
495492094,495492094,0,0,0,4,0,0,0,0,0,0,0
496495410,496495410,0,0,0,4,0,0,0,0,0,0,0
497497687,497497687,0,0,0,4,0,0,0,0,0,0,0
498498201,498498201,0,0,0,4,0,0,0,0,0,0,0
499491139,499491139,0,0,0,4,0,0,0,0,0,0,0
500495466,500495466,0,0,0,4,0,0,0,0,0,0,0
501499800,501499800,0,0,0,4,0,0,0,0,0,0,0
502495391,502495391,0,0,0,4,0,0,0,0,0,0,0
503499278,503499278,0,0,0,4,0,0,0,0,0,0,0
504584750,504584750,0,0,0,4,0,0,0,0,0,0,0
505498358,505498358,0,0,0,4,0,0,0,0,0,0,0
506499842,506499842,0,0,0,4,0,0,0,0,0,0,0
507496806,507496806,0,0,0,4,0,0,0,0,0,0,0
508495151,508495151,0,0,0,4,0,0,0,0,0,0,0
509498527,509498527,0,0,0,4,0,0,0,0,0,0,0
510497752,510497752,0,0,0,4,0,0,0,0,0,0,0
511500212,511500212,0,0,0,4,0,0,0,0,0,0,0
512502364,512502364,0,0,0,4,0,0,0,0,0,0,0
513501136,513501136,0,0,0,4,0,0,0,0,0,0,0
514498897,514498897,0,0,0,4,0,0,0,0,0,0,0
515501875,515501875,0,0,0,4,0,0,0,0,0,0,0
516501357,516501357,0,0,0,4,0,0,0,0,0,0,0
517497710,517497710,0,0,0,4,0,0,0,0,0,0,0
518499143,518499143,0,0,0,4,0,0,0,0,0,0,0
519502281,519502281,0,0,0,4,0,0,0,0,0,0,0
520501100,520501100,0,0,0,4,0,0,0,0,0,0,0
521498355,521498355,0,0,0,4,0,0,0,0,0,0,0
522496002,522496002,0,0,0,4,0,0,0,0,0,0,0
523500243,523500243,0,0,0,4,0,0,0,0,0,0,0
524502747,524502747,0,0,0,4,0,0,0,0,0,0,0
525503385,525503385,0,0,0,4,0,0,0,0,0,0,0
526501026,526501026,0,0,0,4,0,0,0,0,0,0,0
527501785,527501785,0,0,0,4,0,0,0,0,0,0,0
528497799,528497799,0,0,0,4,0,0,0,0,0,0,0
529497574,529497574,0,0,0,4,0,0,0,0,0,0,0
530495525,530495525,0,0,0,4,0,0,0,0,0,0,0
531499296,531499296,0,0,0,4,0,0,0,0,0,0,0
532493637,532493637,0,0,0,4,0,0,0,0,0,0,0
533500150,533500150,0,0,0,4,0,0,0,0,0,0,0
534502177,534502177,0,0,0,4,0,0,0,0,0,0,0
535500094,535500094,0,0,0,4,0,0,0,0,0,0,0
536501800,536501800,0,0,0,4,0,0,0,0,0,0,0
537500860,537500860,0,0,0,4,0,0,0,0,0,0,0
538503110,538503110,0,0,0,4,0,0,0,0,0,0,0
539499541,539499541,0,0,0,4,0,0,0,0,0,0,0
540502601,540502601,0,0,0,4,0,0,0,0,0,0,0
541504822,541504822,0,0,0,4,0,0,0,0,0,0,0
542501403,542501403,0,0,0,4,0,0,0,0,0,0,0
543495021,543495021,0,0,0,4,0,0,0,0,0,0,0
544503275,544503275,0,0,0,4,0,0,0,0,0,0,0
545501742,545501742,0,0,0,4,0,0,0,0,0,0,0
546501388,546501388,0,0,0,4,0,0,0,0,0,0,0
547499418,547499418,0,0,0,4,0,0,0,0,0,0,0
548503185,548503185,0,0,0,4,0,0,0,0,0,0,0
549501712,549501712,0,0,0,4,0,0,0,0,0,0,0
550504779,550504779,0,0,0,4,0,0,0,0,0,0,0
551502399,551502399,0,0,0,4,0,0,0,0,0,0,0
552501363,552501363,0,0,0,4,0,0,0,0,0,0,0
553503819,553503819,0,0,0,4,0,0,0,0,0,0,0
554502652,554502652,0,0,0,4,0,0,0,0,0,0,0
555500928,555500928,0,0,0,4,0,0,0,0,0,0,0
556504920,556504920,0,0,0,4,0,0,0,0,0,0,0
557504711,557504711,0,0,0,4,0,0,0,0,0,0,0
558505062,558505062,0,0,0,4,0,0,0,0,0,0,0
559505528,559505528,0,0,0,4,0,0,0,0,0,0,0
560505808,560505808,0,0,0,4,0,0,0,0,0,0,0
561500138,561500138,0,0,0,4,0,0,0,0,0,0,0
562503935,562503935,0,0,0,4,0,0,0,0,0,0,0
563504120,563504120,0,0,0,4,0,0,0,0,0,0,0
564666238,564666238,0,0,0,4,0,0,0,0,0,0,0
565506921,565506921,0,0,0,4,0,0,0,0,0,0,0
566497456,566497456,0,0,0,4,0,0,0,0,0,0,0
567505066,567505066,0,0,0,4,0,0,0,0,0,0,0
568503235,568503235,0,0,0,4,0,0,0,0,0,0,0
569502661,569502661,0,0,0,4,0,0,0,0,0,0,0
570506394,570506394,0,0,0,4,0,0,0,0,0,0,0
571499955,571499955,0,0,0,4,0,0,0,0,0,0,0
572506415,572506415,0,0,0,4,0,0,0,0,0,0,0
573503842,573503842,0,0,0,4,0,0,0,0,0,0,0
574508922,574508922,0,0,0,4,0,0,0,0,0,0,0
575505823,575505823,0,0,0,4,0,0,0,0,0,0,0
576508349,576508349,0,0,0,4,0,0,0,0,0,0,0
577504011,577504011,0,0,0,4,0,0,0,0,0,0,0
578501938,578501938,0,0,0,4,0,0,0,0,0,0,0
579504320,579504320,0,0,0,4,0,0,0,0,0,0,0
580499496,580499496,0,0,0,4,0,0,0,0,0,0,0
581500751,581500751,0,0,0,4,0,0,0,0,0,0,0
582507207,582507207,0,0,0,4,0,0,0,0,0,0,0
583506230,583506230,0,0,0,4,0,0,0,0,0,0,0
584513446,584513446,0,0,0,4,0,0,0,0,0,0,0
585507783,585507783,0,0,0,4,0,0,0,0,0,0,0
586509411,586509411,0,0,0,4,0,0,0,0,0,0,0
587508692,587508692,0,0,0,4,0,0,0,0,0,0,0
588502532,588502532,0,0,0,4,0,0,0,0,0,0,0
589506673,589506673,0,0,0,4,0,0,0,0,0,0,0
590506693,590506693,0,0,0,4,0,0,0,0,0,0,0
591503790,591503790,0,0,0,4,0,0,0,0,0,0,0
592510152,592510152,0,0,0,4,0,0,0,0,0,0,0
593508842,593508842,0,0,0,4,0,0,0,0,0,0,0
594590354,594590354,0,0,0,4,0,0,0,0,0,0,0
595506685,595506685,0,0,0,4,0,0,0,0,0,0,0
596508717,596508717,0,0,0,4,0,0,0,0,0,0,0
597509969,597509969,0,0,0,4,0,0,0,0,0,0,0
598509901,598509901,0,0,0,4,0,0,0,0,0,0,0
599509823,599509823,0,0,0,4,0,0,0,0,0,0,0
600508127,600508127,0,0,0,4,0,0,0,0,0,0,0
601507345,601507345,0,0,0,4,0,0,0,0,0,0,0
602509417,602509417,0,0,0,4,0,0,0,0,0,0,0
603510627,603510627,0,0,0,4,0,0,0,0,0,0,0
604504943,604504943,0,0,0,4,0,0,0,0,0,0,0
605509612,605509612,0,0,0,4,0,0,0,0,0,0,0
606508608,606508608,0,0,0,4,0,0,0,0,0,0,0
607509732,607509732,0,0,0,4,0,0,0,0,0,0,0
608513015,608513015,0,0,0,4,0,0,0,0,0,0,0
609508581,609508581,0,0,0,4,0,0,0,0,0,0,0
610508767,610508767,0,0,0,4,0,0,0,0,0,0,0
611510167,611510167,0,0,0,4,0,0,0,0,0,0,0
612511125,612511125,0,0,0,4,0,0,0,0,0,0,0
613507964,613507964,0,0,0,4,0,0,0,0,0,0,0
614507825,614507825,0,0,0,4,0,0,0,0,0,0,0
615505843,615505843,0,0,0,4,0,0,0,0,0,0,0
616509407,616509407,0,0,0,4,0,0,0,0,0,0,0
617507381,617507381,0,0,0,4,0,0,0,0,0,0,0
618511304,618511304,0,0,0,4,0,0,0,0,0,0,0
619510692,619510692,0,0,0,4,0,0,0,0,0,0,0
620509089,620509089,0,0,0,4,0,0,0,0,0,0,0
621509765,621509765,0,0,0,4,0,0,0,0,0,0,0
622509399,622509399,0,0,0,4,0,0,0,0,0,0,0
623514258,623514258,0,0,0,4,0,0,0,0,0,0,0
624511277,624511277,0,0,0,4,0,0,0,0,0,0,0
625508949,625508949,0,0,0,4,0,0,0,0,0,0,0
626509144,626509144,0,0,0,4,0,0,0,0,0,0,0
627511870,627511870,0,0,0,4,0,0,0,0,0,0,0
628510276,628510276,0,0,0,4,0,0,0,0,0,0,0
629509369,629509369,0,0,0,4,0,0,0,0,0,0,0
630512244,630512244,0,0,0,4,0,0,0,0,0,0,0
631509697,631509697,0,0,0,4,0,0,0,0,0,0,0
632512277,632512277,0,0,0,4,0,0,0,0,0,0,0
633511223,633511223,0,0,0,4,0,0,0,0,0,0,0
634508354,634508354,0,0,0,4,0,0,0,0,0,0,0
635514514,635514514,0,0,0,4,0,0,0,0,0,0,0
636511914,636511914,0,0,0,4,0,0,0,0,0,0,0
637512970,637512970,0,0,0,4,0,0,0,0,0,0,0
638508632,638508632,0,0,0,4,0,0,0,0,0,0,0
639512742,639512742,0,0,0,4,0,0,0,0,0,0,0
640510603,640510603,0,0,0,4,0,0,0,0,0,0,0
641509799,641509799,0,0,0,4,0,0,0,0,0,0,0
642511060,642511060,0,0,0,4,0,0,0,0,0,0,0
643513135,643513135,0,0,0,4,0,0,0,0,0,0,0
644511418,644511418,0,0,0,4,0,0,0,0,0,0,0
645510588,645510588,0,0,0,4,0,0,0,0,0,0,0
646512730,646512730,0,0,0,4,0,0,0,0,0,0,0
647516187,647516187,0,0,0,4,0,0,0,0,0,0,0
648510166,648510166,0,0,0,4,0,0,0,0,0,0,0
649511413,649511413,0,0,0,4,0,0,0,0,0,0,0
650511225,650511225,0,0,0,4,0,0,0,0,0,0,0
651513391,651513391,0,0,0,4,0,0,0,0,0,0,0
652511207,652511207,0,0,0,4,0,0,0,0,0,0,0
653512726,653512726,0,0,0,4,0,0,0,0,0,0,0
654593683,654593683,0,0,0,4,0,0,0,0,0,0,0
655511286,655511286,0,0,0,4,0,0,0,0,0,0,0
656512753,656512753,0,0,0,4,0,0,0,0,0,0,0
657516151,657516151,0,0,0,4,0,0,0,0,0,0,0
658513757,658513757,0,0,0,4,0,0,0,0,0,0,0
659512108,659512108,0,0,0,4,0,0,0,0,0,0,0
660516198,660516198,0,0,0,4,0,0,0,0,0,0,0
661516783,661516783,0,0,0,4,0,0,0,0,0,0,0
662513625,662513625,0,0,0,4,0,0,0,0,0,0,0
663516185,663516185,0,0,0,4,0,0,0,0,0,0,0
664513587,664513587,0,0,0,4,0,0,0,0,0,0,0
665516635,665516635,0,0,0,4,0,0,0,0,0,0,0
666508913,666508913,0,0,0,4,0,0,0,0,0,0,0
667515103,667515103,0,0,0,4,0,0,0,0,0,0,0
668512328,668512328,0,0,0,4,0,0,0,0,0,0,0
669512767,669512767,0,0,0,4,0,0,0,0,0,0,0
670514341,670514341,0,0,0,4,0,0,0,0,0,0,0
671507855,671507855,0,0,0,4,0,0,0,0,0,0,0
672513855,672513855,0,0,0,4,0,0,0,0,0,0,0
673512665,673512665,0,0,0,4,0,0,0,0,0,0,0
674514205,674514205,0,0,0,4,0,0,0,0,0,0,0
675515147,675515147,0,0,0,4,0,0,0,0,0,0,0
676514265,676514265,0,0,0,4,0,0,0,0,0,0,0
677518709,677518709,0,0,0,4,0,0,0,0,0,0,0
678514314,678514314,0,0,0,4,0,0,0,0,0,0,0
679517358,679517358,0,0,0,4,0,0,0,0,0,0,0
680510554,680510554,0,0,0,4,0,0,0,0,0,0,0
681516217,681516217,0,0,0,4,0,0,0,0,0,0,0
682515012,682515012,0,0,0,4,0,0,0,0,0,0,0
683512294,683512294,0,0,0,4,0,0,0,0,0,0,0
684597786,684597786,0,0,0,4,0,0,0,0,0,0,0
685517140,685517140,0,0,0,4,0,0,0,0,0,0,0
686517874,686517874,0,0,0,4,0,0,0,0,0,0,0
687509729,687509729,0,0,0,4,0,0,0,0,0,0,0
688515082,688515082,0,0,0,4,0,0,0,0,0,0,0
689517029,689517029,0,0,0,4,0,0,0,0,0,0,0
690516857,690516857,0,0,0,4,0,0,0,0,0,0,0
691516159,691516159,0,0,0,4,0,0,0,0,0,0,0
692517494,692517494,0,0,0,4,0,0,0,0,0,0,0
693517130,693517130,0,0,0,4,0,0,0,0,0,0,0
694510392,694510392,0,0,0,4,0,0,0,0,0,0,0
695517046,695517046,0,0,0,4,0,0,0,0,0,0,0
696517714,696517714,0,0,0,4,0,0,0,0,0,0,0
697513712,697513712,0,0,0,4,0,0,0,0,0,0,0
698523060,698523060,0,0,0,4,0,0,0,0,0,0,0
699518404,699518404,0,0,0,4,0,0,0,0,0,0,0
700520349,700520349,0,0,0,4,0,0,0,0,0,0,0
701519093,701519093,0,0,0,4,0,0,0,0,0,0,0
702516069,702516069,0,0,0,4,0,0,0,0,0,0,0
703511850,703511850,0,0,0,4,0,0,0,0,0,0,0
704518596,704518596,0,0,0,4,0,0,0,0,0,0,0
705520005,705520005,0,0,0,4,0,0,0,0,0,0,0
706520144,706520144,0,0,0,4,0,0,0,0,0,0,0
707520302,707520302,0,0,0,4,0,0,0,0,0,0,0
708520234,708520234,0,0,0,4,0,0,0,0,0,0,0
709512691,709512691,0,0,0,4,0,0,0,0,0,0,0
710518524,710518524,0,0,0,4,0,0,0,0,0,0,0
711516778,711516778,0,0,0,4,0,0,0,0,0,0,0
712519139,712519139,0,0,0,4,0,0,0,0,0,0,0
713519985,713519985,0,0,0,4,0,0,0,0,0,0,0
714520267,714520267,0,0,0,4,0,0,0,0,0,0,0
715520305,715520305,0,0,0,4,0,0,0,0,0,0,0
716524630,716524630,0,0,0,4,0,0,0,0,0,0,0
717525400,717525400,0,0,0,4,0,0,0,0,0,0,0
718519227,718519227,0,0,0,4,0,0,0,0,0,0,0
719518642,719518642,0,0,0,4,0,0,0,0,0,0,0
720519442,720519442,0,0,0,4,0,0,0,0,0,0,0
721517933,721517933,0,0,0,4,0,0,0,0,0,0,0
722518154,722518154,0,0,0,4,0,0,0,0,0,0,0
