timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
3774876,0.356915,0.41236,0.0603879
3784501,0.337813,0.438895,-0.335405
3785283,0.345968,0.422246,0.0738229
3794877,0.343878,0.424436,0.0627408
3804501,0.338307,0.426105,0.0645216
3814876,0.369838,0.417889,0.0523462
3824483,0.34556,0.430029,0.0533239
3825285,0.345655,0.429834,0.0581196
3844484,0.345655,0.429834,0.0581196
3854926,0.345655,0.429834,0.0581196
3864483,0.345655,0.429834,0.0581196
3874922,0.345655,0.429834,0.0581196
3884483,0.345655,0.429834,0.0581196
3894885,0.345655,0.429834,0.0581196
3903653,0.356796,0.423026,0.0544169
3914084,0.347546,0.417628,0.0591872
3923653,0.347745,0.427644,0.0692016
3934084,0.342096,0.4121,0.06708
3943652,0.345791,0.439979,0.0649369
3954084,0.345711,0.419298,0.0608935
3963691,0.345447,0.409412,0.0476819
3974084,0.351338,0.407092,0.0618866
3983682,0.342171,0.425845,0.0708413
3994090,0.353065,0.429964,0.0547735
4003676,0.338434,0.425845,0.0709158
4014084,0.351416,0.424306,0.065789
4023676,0.341977,0.422766,0.061109
4034084,0.355216,0.424175,0.0689116
4043677,0.358825,0.424436,0.062443
4054077,0.343878,0.424436,0.0627408
4063684,0.353314,0.422506,0.0672798
4074076,0.33444,0.422896,0.0580608
4083684,0.349705,0.422246,0.0737484
4094076,0.338559,0.422116,0.0771689
4103727,0.336394,0.410561,0.0623255
4114084,0.358695,0.421227,0.0559077
4123729,0.338695,0.432262,0.0839863
4134052,0.349832,0.421986,0.0801426
4143707,0.353372,0.415439,0.0701947
4154065,0.349705,0.422246,0.0737484
4163730,0.35312,0.419428,0.0575474
4174055,0.342104,0.422506,0.0675032
