timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,pos_itow,s_variance_m_s,c_variance_rad,fix_quality,sAcc,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
364635243,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-364635243,0,1,0
372682186,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-372682186,0,1,0
380729929,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-380729929,0,1,0
392797913,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-392797913,0,1,0
404869773,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-404869773,0,1,0
412902989,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-412902989,0,1,0
420947192,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-420947192,0,1,0
428996491,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-428996491,0,1,0
437054716,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-437054716,0,1,0
445098969,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-445098969,0,1,0
453140124,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-453140124,0,1,0
