timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_ga
34301423,0.181573,0.0104581,0.0503666
34505626,0.171839,0.00807667,0.0571743
34705611,0.183361,0.0110231,0.05521
34907897,0.21536,0.00837089,0.0526915
35111034,0.204527,0.0104028,0.0498478
35310940,0.175942,0.00842246,0.0521165
35515484,0.161081,0.00954868,0.053212
35717115,0.184056,0.0111508,0.0488935
35919323,0.189227,0.00947344,0.049968
36119899,0.16131,0.00781166,0.0443236
36320264,0.170125,0.00918612,0.0530239
36521671,0.173494,0.00925546,0.0553469
36723059,0.205693,0.00866647,0.0576731
36926278,0.169574,0.00944955,0.060291
37126948,0.145772,0.00724758,0.0526579
37326990,0.174513,0.0114786,0.0539955
37533940,0.152369,0.00895722,0.0554309
37733807,0.208644,0.00885029,0.0608263
37937416,0.183483,0.00818219,0.0575307
38139852,0.162532,0.00925623,0.0558723
38344753,0.163436,0.0104638,0.0580084
38548112,0.18202,0.00938592,0.0605149
38751041,0.169345,0.00942786,0.0580531
38950994,0.162249,0.00923325,0.0602638
39155404,0.170219,0.0110206,0.0579358
39359080,0.157224,0.0111026,0.0568039
39559112,0.156226,0.00872641,0.0559259
39759006,0.187872,0.00840747,0.0618973
39964643,0.172379,0.00863821,0.0580745
40165634,0.162584,0.0123479,0.052073
40370274,0.151833,0.0103937,0.060106
40574469,0.193146,0.00932016,0.0564599
40776683,0.191107,0.0105016,0.0576596
40976807,0.189018,0.0109477,0.0570841
41177675,0.18578,0.0089652,0.0557028
41381370,0.177184,0.0112069,0.054273
41583086,0.176717,0.0104615,0.0528343
41787248,0.170379,0.00768308,0.058459
41990932,0.212255,0.00783623,0.0520567
42191013,0.171056,0.00818154,0.0574143
42391794,0.158273,0.0097282,0.0514226
42596000,0.151089,0.00824926,0.0438743
42798971,0.160093,0.00942164,0.0555033
43002147,0.185203,0.0105366,0.0546633
43207008,0.198029,0.0113323,0.0555646
43407222,0.193259,0.0112855,0.0498024
43610981,0.179355,0.0094233,0.0577126
43815174,0.166002,0.0106837,0.0506783
44017380,0.186379,0.00939876,0.0463145
44220616,0.165057,0.010023,0.0553883
44420696,0.184948,0.0106325,0.0588853
44620760,0.163183,0.0104871,0.0577013
44824887,0.150629,0.00940811,0.0569244
45028595,0.170159,0.00929824,0.0561539
45229406,0.170463,0.00949866,0.059687
45431014,0.179771,0.0105192,0.0540894
45631771,0.170748,0.0101491,0.057727
45831776,0.184834,0.00898498,0.0564999
46036747,0.175493,0.0111788,0.0548782
46237878,0.160267,0.00978187,0.0547491
46437762,0.161773,0.00926439,0.0583749
46641397,0.204382,0.0108541,0.0571483
46845612,0.177746,0.00837103,0.0619556
47045629,0.194815,0.00986706,0.0562119
47249070,0.166955,0.0077575,0.0455609
47449736,0.202081,0.00777476,0.0540636
47653349,0.185486,0.00877296,0.0576388
47857948,0.171041,0.0109088,0.0532261
48057711,0.165438,0.00852561,0.0579992
48261395,0.182551,0.00864613,0.0517918
48463031,0.165518,0.0079472,0.0539298
48663814,0.180471,0.0100269,0.0543747
48868700,0.162287,0.0106405,0.0536614
49071793,0.188691,0.0106663,0.0487929
49271864,0.190212,0.0109938,0.0514485
49471795,0.181581,0.0104592,0.0551059
49676195,0.182357,0.00963298,0.0512325
49878510,0.166001,0.0091532,0.0550711
50078292,0.158339,0.00997605,0.0499819
50282208,0.174308,0.0110336,0.056879
50486931,0.161373,0.0103578,0.0575379
50686613,0.174601,0.0100055,0.0577171
50891872,0.186358,0.0100633,0.0543734
51091925,0.180986,0.00852919,0.0546472
51291839,0.179322,0.0107023,0.058215
51496402,0.178624,0.00907697,0.0531146
51699913,0.183372,0.00936973,0.0568751
51904554,0.170947,0.00934355,0.0612353
52104809,0.184883,0.00968336,0.0546562
52306457,0.195514,0.00986229,0.057071
52507455,0.161794,0.00783108,0.0614778
52711019,0.197437,0.0108455,0.0569712
52911829,0.163866,0.0111673,0.0525244
53113430,0.154861,0.00931202,0.0586478
53317664,0.168576,0.00893114,0.0569035
53518300,0.189696,0.00798803,0.0608193
53717625,0.194093,0.00957711,0.0583633
53921402,0.162743,0.00879601,0.055604
54123804,0.159431,0.00985443,0.0557549
54328844,0.162572,0.0092187,0.0571452
54531954,0.173968,0.0113531,0.0504665
54731739,0.171767,0.00963554,0.056379
54931775,0.17385,0.0110348,0.0596968
55136792,0.197441,0.00865334,0.0560851
55339844,0.193913,0.00897325,0.0570746
55544310,0.222713,0.0090897,0.0515436
55744852,0.190748,0.00976377,0.0524725
55947807,0.206212,0.00911143,0.0504941
56152589,0.175556,0.00952362,0.0522292
56353590,0.178332,0.00836153,0.0577817
56557423,0.206931,0.0109167,0.0541278
56758296,0.162637,0.00997484,0.0517108
56958228,0.205525,0.0107423,0.0809398
57162420,0.210569,0.0101457,0.0617705
57366216,0.183214,0.00904203,0.0580657
57571117,0.204988,0.00857857,0.053334
57772937,0.178026,0.0100937,0.0562355
57975757,0.177625,0.00955046,0.0619744
58176565,0.176069,0.00996396,0.0579916
58379024,0.166878,0.0106926,0.0607045
58579835,0.164894,0.0092998,0.0599565
58784527,0.165377,0.0113828,0.0597413
58987815,0.165178,0.00915736,0.0715909
59187766,0.187226,0.0108537,0.0588207
59393583,0.187338,0.0102898,0.0551272
59593821,0.190461,0.00838825,0.0585123
59793847,0.192853,0.00920479,0.0643668
59997494,0.158535,0.0112565,0.0566564
60201835,0.160023,0.0111963,0.0604867
60402401,0.173471,0.0107107,0.0551238
60603272,0.174646,0.0113607,0.0544658
60804787,0.214675,0.0114285,0.0612569
61004797,0.170451,0.00956727,0.0572892
61208589,0.186799,0.00747574,0.055849
61411009,0.189739,0.0100329,0.0527049
61615401,0.185147,0.00968819,0.0560124
61815301,0.17587,0.0117006,0.0505006
62018939,0.180473,0.0106083,0.0547338
62219852,0.160733,0.0111039,0.0617527
62424544,0.183334,0.0105419,0.0518168
62626419,0.190519,0.00926629,0.0559451
62829473,0.172601,0.00969321,0.0592013
63033595,0.210179,0.0106192,0.0595905
63234527,0.206079,0.0109084,0.0538234
63438210,0.196895,0.00926479,0.0428024
63642357,0.1757,0.0103599,0.0547652
63842979,0.166223,0.00895662,0.0503391
64042419,0.173559,0.0102574,0.0549835
64247891,0.175475,0.0100407,0.053297
64447903,0.159135,0.0082753,0.053612
64647865,0.155454,0.00865952,0.057706
64851992,0.194158,0.00796155,0.058335
65055543,0.166919,0.00834991,0.0640079
65260512,0.175705,0.00973196,0.022923
65460079,0.232085,0.00945323,0.0327454
65665456,0.19502,0.0104791,0.0559631
65865484,0.167848,0.00832266,0.0648592
66065322,0.189553,0.00994659,0.0644951
66271315,0.173316,0.0100751,0.0645814
66474202,0.193873,0.0104463,0.0595649
66676630,0.178046,0.00984401,0.06138
66877347,0.18173,0.00951257,0.0604707
67081930,0.161861,0.00949237,0.0540705
67285469,0.169297,0.0114233,0.0557881
67489610,0.173743,0.00988746,0.0528494
67690525,0.186334,0.00945209,0.0573522
67893384,0.179904,0.0111168,0.0584827
68094983,0.185359,0.0083257,0.0573519
68295042,0.1912,0.00966128,0.0587225
68499475,0.169093,0.0104236,0.055346
68703700,0.194267,0.0101628,0.0530618
68903757,0.15953,0.0108347,0.0510111
69108281,0.177888,0.0110133,0.054669
69310181,0.197052,0.0108587,0.0556637
69509678,0.176427,0.00908429,0.0473975
69713422,0.170804,0.00878884,0.0512791
69918272,0.199759,0.00929151,0.0453075
70121402,0.160976,0.0104608,0.058518
70322137,0.159705,0.00925851,0.053148
70523792,0.164717,0.0094162,0.0595269
70723793,0.209293,0.0118553,0.0519521
70928010,0.171601,0.00952454,0.0554897
71131916,0.164075,0.0113891,0.0533309
71336156,0.175227,0.0108236,0.0544334
71536770,0.176564,0.0105212,0.061448
71740619,0.168563,0.0107505,0.0626731
71942229,0.169194,0.0117647,0.0550994
72148231,0.199557,0.00904982,0.0606403
72349942,0.187049,0.0121922,0.0597328
72550244,0.191752,0.0119584,0.0612795
72753381,0.172529,0.00996224,0.0670756
72954149,0.160338,0.0102422,0.0618185
73158524,0.168846,0.0100552,0.0629114
73359234,0.167137,0.00994765,0.0593095
73562117,0.169407,0.00964882,0.0623937
73763753,0.183429,0.00975617,0.0621163
73968315,0.198083,0.0104542,0.0644418
74169339,0.176917,0.00770083,0.0622317
74372569,0.216588,0.00847254,0.0643124
74574192,0.169176,0.00848993,0.0604021
74778989,0.176529,0.00930185,0.0494957
74982211,0.203123,0.00997627,0.0587376
75182354,0.194765,0.0101112,0.0526961
75382234,0.168471,0.0103025,0.0600262
75587233,0.180831,0.0085259,0.0608194
75787847,0.16109,0.01259,0.0550562
75988836,0.174411,0.0124122,0.0591114
76190513,0.186323,0.00859877,0.0542702
76393362,0.178247,0.00961466,0.0507732
76593415,0.168065,0.00900153,0.0453444
76797694,0.16758,0.00951045,0.0417184
77001373,0.185869,0.0107023,0.0517364
77201439,0.210267,0.0106523,0.0544253
77403046,0.182305,0.0105279,0.0555529
77607462,0.215042,0.00974899,0.0577674
77811140,0.193944,0.00839083,0.0519138
78011060,0.208782,0.0116087,0.0531687
78215198,0.203673,0.00975006,0.0565405
78416617,0.170407,0.00916684,0.0593074
78616073,0.179889,0.0087531,0.057529
78818709,0.16531,0.00989037,0.0599407
79019020,0.204978,0.010256,0.0575783
79221680,0.168681,0.0085433,0.0634043
79424614,0.165909,0.00933859,0.0560124
79624589,0.214968,0.00932205,0.05799
79829765,0.168158,0.00900154,0.0645948
80030289,0.180642,0.0113429,0.0614195
80230324,0.166494,0.0092223,0.0642571
80430416,0.175759,0.0111192,0.0652923
80632903,0.165425,0.0105835,0.0633788
80833331,0.172122,0.0102408,0.0582017
81034443,0.166909,0.0107019,0.0616694
81234484,0.161292,0.0115098,0.0593875
81438217,0.183462,0.0115007,0.0589785
81642450,0.168915,0.0121696,0.0581267
81843318,0.18778,0.010425,0.0565313
82042920,0.196838,0.0102688,0.0576774
82246197,0.173498,0.00860432,0.053665
82450995,0.179026,0.0100003,0.0662014
82652876,0.169853,0.0111354,0.0560312
82856602,0.18013,0.0103438,0.0596767
83060868,0.175789,0.0111322,0.0601029
83261045,0.174997,0.0118623,0.0581092
83461442,0.168196,0.0102161,0.0533058
83665387,0.164932,0.0105639,0.0506845
83867094,0.164044,0.0093519,0.0537264
84071197,0.162432,0.0114274,0.0575518
84272024,0.211329,0.011778,0.0587789
84472597,0.209958,0.0107497,0.0594427
84675706,0.183344,0.010218,0.0536019
84877436,0.167831,0.00927761,0.0618623
85077434,0.165116,0.0117577,0.0549223
85282170,0.165679,0.0122921,0.0588396
85485413,0.166408,0.0111809,0.0561505
85690190,0.185564,0.0105488,0.0597757
85889897,0.197609,0.0106587,0.062621
86094203,0.175225,0.0108885,0.0616759
86295780,0.171121,0.00994241,0.0587319
86500102,0.167191,0.0092483,0.0627141
86700698,0.182522,0.00968989,0.0624783
86903750,0.168689,0.00930691,0.0621026
87103808,0.175971,0.0107923,0.0589748
87308090,0.173164,0.0105235,0.0617777
87511837,0.171639,0.00969303,0.0672621
87714215,0.190101,0.00844107,0.067117
87918484,0.202498,0.00925271,0.0658916
88118576,0.201376,0.0109168,0.0624294
88318517,0.166245,0.0111941,0.0547001
88522994,0.185115,0.0115201,0.0585048
88727172,0.209517,0.00980532,0.0558121
88930249,0.177793,0.01091,0.0628402
89130946,0.182438,0.00977887,0.0591633
89330472,0.187439,0.0117354,0.0560579
89533348,0.176557,0.0111293,0.0511481
89735074,0.180887,0.00825964,0.0534048
89935014,0.167609,0.00985874,0.047178
90140580,0.184804,0.00983981,0.053138
90342989,0.190634,0.010699,0.0571442
90543806,0.182262,0.0113021,0.0562607
90743774,0.201561,0.0102937,0.0668815
90948054,0.191177,0.0108623,0.0571681
91151681,0.170764,0.0105814,0.0565917
91353420,0.192124,0.010098,0.0543902
91558432,0.212419,0.00997739,0.0624217
91759065,0.186023,0.011855,0.061726
91958498,0.174358,0.00991194,0.0624938
92162118,0.181354,0.0117334,0.058048
92366432,0.171215,0.00976062,0.0641276
92569142,0.193616,0.0103065,0.0624096
92771791,0.181944,0.00919324,0.06306
92972636,0.16815,0.0101874,0.0672199
93172595,0.165039,0.0118603,0.0642461
93377077,0.170783,0.0100854,0.0547291
93580616,0.186926,0.0105712,0.062317
93782220,0.18461,0.00945448,0.0636211
93986468,0.172128,0.010096,0.0676486
94190279,0.200745,0.0115833,0.0607456
94390245,0.175632,0.0110582,0.0543376
94597643,0.185473,0.0101136,0.0555795
94797716,0.182972,0.0103465,0.0573764
95000669,0.17422,0.00974468,0.0628739
95205405,0.170115,0.00860996,0.0609305
95408647,0.208165,0.00930381,0.0583979
95608669,0.196826,0.0111994,0.0561498
95815221,0.186532,0.0121209,0.0513708
96015485,0.17262,0.0106981,0.0576145
96219052,0.173381,0.0110253,0.0554072
96423222,0.168006,0.0102633,0.0551858
96623814,0.188685,0.0104102,0.0597135
96823432,0.18868,0.0105155,0.0604116
97027078,0.177269,0.0105607,0.0538999
97231363,0.175292,0.0110434,0.0575623
97431804,0.171558,0.0090307,0.0560799
97633667,0.204134,0.00981421,0.0599491
97837534,0.209423,0.0106178,0.0535695
98037488,0.202519,0.0097435,0.0548762
98242177,0.164916,0.00883954,0.0526876
98445447,0.176266,0.0118961,0.0542186
98646139,0.182012,0.0128093,0.0540697
98847797,0.175402,0.0101649,0.0564043
99052041,0.184545,0.00967921,0.0610579
99252681,0.225732,0.00934113,0.0631947
99452323,0.217985,0.0108744,0.0599575
99655803,0.190634,0.010357,0.0680179
99860096,0.209201,0.0107083,0.0234299
100060356,0.177076,0.0114913,0.0823512
100260719,0.16346,0.0107133,0.0609846
100460110,0.217159,0.00873927,0.06272
100665378,0.176664,0.0128676,0.0629382
100865413,0.174688,0.0104995,0.0590543
101069858,0.17522,0.0100199,0.0655046
101273449,0.185164,0.0101912,0.0602814
101477708,0.21304,0.00900751,0.0610481
101678268,0.187179,0.0105441,0.0608903
101878233,0.19361,0.008961,0.062389
102081416,0.197049,0.00922079,0.0620858
102285784,0.18321,0.0112635,0.0584402
102487523,0.184191,0.0102257,0.0559268
102690938,0.176791,0.0102712,0.0550261
102895816,0.182192,0.0111218,0.052318
103095201,0.204816,0.0104982,0.060678
103299057,0.172972,0.0101013,0.0598848
103503414,0.191002,0.0113497,0.0563184
103707111,0.165262,0.00919186,0.0490125
103906991,0.167802,0.00908699,0.037932
104112000,0.172291,0.00983767,0.0536483
104313754,0.205491,0.0111348,0.0540518
104513349,0.218829,0.0107602,0.0542014
104716561,0.221595,0.00973915,0.0578381
104918220,0.212252,0.0094029,0.0582366
105119828,0.180707,0.010617,0.0573357
105324747,0.215108,0.0118578,0.0586667
105524161,0.215854,0.009982,0.0548522
105727914,0.191905,0.00962381,0.058036
105932136,0.209175,0.00940499,0.0630959
106135822,0.169706,0.010923,0.0640048
106338244,0.170513,0.0104907,0.0609259
106542404,0.184631,0.00882965,0.0597987
106742965,0.169792,0.0098068,0.0666281
106947025,0.209901,0.0120747,0.0606425
107151801,0.208114,0.00936057,0.0523733
107351276,0.227714,0.010298,0.0637173
107556567,0.19012,0.00977894,0.0604084
107756636,0.187089,0.0099509,0.0595068
107956617,0.191114,0.0108971,0.0640959
108159127,0.188299,0.0116206,0.0559956
108359947,0.213392,0.0101263,0.0653987
108564350,0.191059,0.00975532,0.0619313
108764788,0.217796,0.0102758,0.0632351
108964832,0.169955,0.0106653,0.0614223
109168614,0.185488,0.0086849,0.0620285
109370279,0.21132,0.0113087,0.0654628
109570228,0.192216,0.00969018,0.0603247
109775144,0.180826,0.0104442,0.0531931
109978238,0.202264,0.0091771,0.0601688
110182427,0.19864,0.00990041,0.0566341
110382388,0.210339,0.00941158,0.0545366
110585430,0.16992,0.0115372,0.0509478
110785107,0.197616,0.0099243,0.0568451
110988551,0.222025,0.00940102,0.0581734
111194192,0.183874,0.00916091,0.0576735
111393654,0.195615,0.0104845,0.0574278
111599030,0.212567,0.0123416,0.0662972
111799050,0.225198,0.0096757,0.0592857
111999852,0.211624,0.0095672,0.0585981
112205115,0.195255,0.0100306,0.0643976
112407793,0.168136,0.0105307,0.061806
112610253,0.199764,0.00927815,0.0636453
112814496,0.169696,0.0106293,0.0653243
113017457,0.176134,0.00984687,0.0716723
113218604,0.194559,0.0102161,0.0598676
113420952,0.21185,0.0103734,0.0572648
113624662,0.195038,0.011301,0.0589647
113829067,0.212226,0.00954536,0.0649569
114032620,0.172476,0.00961864,0.0620947
114232612,0.208544,0.0113403,0.0675541
114437478,0.214271,0.00937798,0.0666627
114638659,0.173942,0.0116665,0.0666071
114839445,0.188333,0.00977015,0.0611664
115042967,0.189256,0.0109207,0.0625911
115243837,0.194507,0.00990755,0.0539222
115446265,0.176412,0.01112,0.060213
115646204,0.163653,0.00889308,0.0665222
115851102,0.168029,0.0101596,0.0636403
116054288,0.202126,0.0102717,0.0551577
116255016,0.185051,0.0120697,0.0530934
116454922,0.171115,0.0108316,0.0489511
116661124,0.192831,0.0105822,0.0525361
116860894,0.19294,0.00979054,0.0598169
117065448,0.184583,0.0119965,0.058981
117267009,0.178762,0.0120174,0.0545913
117471903,0.229921,0.0101868,0.052632
117674986,0.199758,0.0103768,0.0607165
117879380,0.191489,0.00934854,0.0597812
118080277,0.193215,0.0116332,0.0553308
118283775,0.177095,0.00936446,0.0584711
118488606,0.199678,0.0101019,0.0575663
118688151,0.179996,0.011382,0.0578933
118891827,0.196414,0.0107294,0.0519214
119093449,0.188322,0.0088656,0.058546
119293376,0.207812,0.010234,0.0610348
119498418,0.176206,0.009529,0.0585335
119698547,0.198762,0.00994388,0.0622131
119898507,0.186598,0.0116911,0.0629327
120098459,0.192504,0.010759,0.0622092
120300714,0.186932,0.0103245,0.0628635
120500658,0.212344,0.0106734,0.062133
120700879,0.201212,0.011058,0.0606794
120902667,0.190083,0.010287,0.0669847
121103728,0.213891,0.0102192,0.0645434
121306943,0.184956,0.00916295,0.0612434
121512789,0.198465,0.010981,0.0618318
121712060,0.194491,0.00957544,0.0644097
121915725,0.198691,0.00985957,0.0607248
122117407,0.223351,0.0112421,0.0593953
122318206,0.200013,0.0104425,0.0587599
122522505,0.186763,0.00899343,0.0640442
122726178,0.215363,0.0100592,0.0609499
122926140,0.189354,0.00958406,0.0617309
123132053,0.172809,0.0117878,0.0632718
123332890,0.199336,0.0112189,0.0566774
123532261,0.172985,0.0097094,0.0526692
123736667,0.197521,0.0120115,0.0515887
123939048,0.179166,0.0129006,0.0594843
124143457,0.199209,0.00967939,0.0575889
124344260,0.184952,0.0116591,0.0573839
124544198,0.173945,0.00998888,0.0579008
124747864,0.18892,0.0112528,0.0579219
124951983,0.173841,0.00979047,0.0529482
125153553,0.178084,0.0100945,0.0605188
125357531,0.175905,0.0109066,0.0645768
125560715,0.172754,0.0101679,0.0651994
125765367,0.18482,0.0106203,0.0658229
125964990,0.200138,0.00930017,0.0602471
126168554,0.18668,0.0108446,0.0640111
126372863,0.181054,0.0114712,0.0684168
126573880,0.19552,0.00880458,0.0630747
126772899,0.196577,0.0105871,0.0641041
126975197,0.225122,0.0111401,0.0808685
127176058,0.192939,0.0110418,0.0739294
127376050,0.237721,0.0112165,0.0672814
127579047,0.181,0.0115252,0.0606528
127783792,0.20693,0.0110632,0.064706
127987053,0.192826,0.0114208,0.0654686
128189379,0.223868,0.00940882,0.0661521
128389486,0.210881,0.0108329,0.0652094
128589471,0.200897,0.0104663,0.0686353
128793873,0.17901,0.00934701,0.0636892
128997450,0.19802,0.00915122,0.0675336
129202230,0.19552,0.0117626,0.057313
129404027,0.173328,0.0109509,0.0606031
129605598,0.229921,0.0113998,0.0559464
129809481,0.225324,0.00951829,0.06275
130011113,0.216574,0.0107185,0.0581993
130215310,0.179918,0.010744,0.0569873
130419105,0.188536,0.00985933,0.0562859
130619902,0.17471,0.00982532,0.0517971
130823995,0.19689,0.0123481,0.0542014
131024600,0.198363,0.0098939,0.0594818
131225628,0.190427,0.0098444,0.0568832
131429407,0.181924,0.0108202,0.0575212
131634361,0.181504,0.0123088,0.0537194
131833866,0.204794,0.011855,0.0573931
132037463,0.193788,0.00898338,0.0529277
132242173,0.200527,0.0115709,0.0644955
132442211,0.18038,0.010783,0.0613149
132645353,0.185839,0.0110627,0.0614857
132846954,0.223488,0.0112487,0.0674048
133048572,0.19613,0.0127514,0.0770804
133252799,0.172652,0.0110375,0.0679458
133454449,0.175919,0.0117746,0.0611972
133658212,0.195787,0.0119004,0.0629437
133862453,0.186612,0.0119914,0.0706938
134063983,0.180078,0.0111059,0.066211
134263262,0.181052,0.0108426,0.0639669
134465640,0.190735,0.0126388,0.0679276
134665652,0.211576,0.00907993,0.0612329
134865645,0.199883,0.0104571,0.0635193
135070212,0.180905,0.00925456,0.0616133
135270282,0.198574,0.0108783,0.0626889
135471887,0.176623,0.00968315,0.0656432
135676881,0.207735,0.0107228,0.0661072
135876781,0.200274,0.0094587,0.062073
136080105,0.218054,0.0118381,0.0691746
136280883,0.179966,0.00928967,0.057129
136484601,0.183138,0.0114871,0.0609762
136686204,0.170372,0.0103484,0.062177
136890994,0.184139,0.0113467,0.0596854
137094148,0.192014,0.00938988,0.0548091
137295257,0.189326,0.0126564,0.0544102
137499021,0.203036,0.00975007,0.0593645
137700675,0.217953,0.0112568,0.0490514
137905657,0.208442,0.0120252,0.0562358
138105696,0.180884,0.0123481,0.0589286
138305682,0.201648,0.0112824,0.0711218
138509417,0.187575,0.0129998,0.0535094
138713828,0.209971,0.0126805,0.0589488
138917342,0.211118,0.0114482,0.0628841
139119959,0.188388,0.0118507,0.0604397
139319850,0.206857,0.0099927,0.0562905
139524668,0.203819,0.0103056,0.0599437
139727786,0.171761,0.00965787,0.058962
139931998,0.189452,0.010752,0.0673896
140133567,0.211571,0.00976753,0.0658743
140338307,0.216797,0.00924644,0.0633713
140540746,0.182623,0.00940915,0.0656757
140745476,0.17776,0.0099334,0.0664857
140944862,0.199485,0.00997054,0.0626965
141148592,0.204423,0.0109049,0.0668056
141353852,0.18509,0.0115349,0.0631101
141553947,0.191314,0.0102193,0.0614338
141757367,0.205892,0.0103,0.0681393
141959507,0.189866,0.00968367,0.0627615
142160606,0.243351,0.0104875,0.0611904
142363837,0.208756,0.0100889,0.0595571
142566945,0.197553,0.0105981,0.0632718
142770231,0.187782,0.0111872,0.0609547
142971043,0.207267,0.00966778,0.0664889
143175133,0.221701,0.0102133,0.0548588
143378962,0.210464,0.0119479,0.056752
143583207,0.22488,0.0105638,0.0617087
143784567,0.186733,0.0106408,0.0604064
143989324,0.185306,0.0115124,0.0572797
144188842,0.214288,0.00968784,0.0551789
144393312,0.184403,0.0102718,0.0515214
144597641,0.171176,0.0115203,0.0639259
144797648,0.202526,0.0107559,0.0564162
145203757,0.21355,0.0116566,0.0593046
145408080,0.184708,0.0108723,0.0579856
145610269,0.212621,0.0114935,0.0621492
145815251,0.202781,0.0108273,0.0590795
146018273,0.238316,0.0101127,0.0567833
146218334,0.230847,0.0106539,0.0572624
146418980,0.218285,0.0110905,0.0643142
146623254,0.201606,0.0107045,0.0653591
146824654,0.207773,0.0116029,0.0648141
147029382,0.192842,0.0104796,0.0643782
147229478,0.210266,0.010816,0.0687825
147432607,0.197997,0.00915091,0.0632835
147632623,0.217617,0.0118551,0.0668929
147836830,0.198323,0.0109206,0.0687298
148040578,0.178688,0.0109801,0.0606384
148244805,0.181472,0.00993648,0.0551891
148446946,0.180422,0.0122044,0.0642901
148647044,0.220417,0.0131561,0.0672402
148850452,0.217892,0.0123899,0.0650759
149050964,0.186175,0.0108005,0.0698417
149255217,0.181583,0.0106694,0.063131
149455945,0.22019,0.00977576,0.0618769
149656627,0.181549,0.0102356,0.0681885
149861751,0.208436,0.010562,0.0649678
150064603,0.202592,0.00957508,0.0618215
150265428,0.196531,0.0119077,0.0600721
150469880,0.17482,0.0116089,0.0594145
150670118,0.178333,0.0108923,0.0558437
150872280,0.17902,0.0115809,0.0577649
151075786,0.187409,0.0113387,0.0556704
151276573,0.191996,0.0113169,0.0571534
151478611,0.181603,0.0102841,0.0580212
151680579,0.221645,0.0117174,0.0577235
151883785,0.185743,0.0110155,0.0578597
152085544,0.214951,0.00950024,0.0615439
152289454,0.215708,0.0125254,0.0632082
152494203,0.177469,0.00978854,0.0651142
152694695,0.179042,0.0101022,0.0649776
152898250,0.184932,0.0104426,0.0649776
153099968,0.188565,0.0109898,0.0635445
153304644,0.184504,0.0107579,0.0651794
153505397,0.197619,0.0111459,0.0660938
153705481,0.201353,0.0101104,0.0625175
153911498,0.246782,0.010765,0.0642953
154112075,0.191354,0.0104426,0.0619481
154315832,0.180861,0.00981853,0.0692188
154520688,0.209342,0.00956012,0.0606179
154723780,0.197983,0.0114212,0.0641272
154926193,0.20704,0.012682,0.0627505
155129439,0.203156,0.01109,0.0614707
155331175,0.222466,0.009939,0.0668672
155532861,0.188847,0.00932622,0.0646677
155736695,0.208855,0.0111998,0.0613021
155940825,0.200548,0.01121,0.065903
156141665,0.206185,0.0111817,0.0976656
156345360,0.22592,0.00936303,0.0626586
156549655,0.21171,0.0104083,0.0613376
156751817,0.202699,0.0117024,0.0593091
156955020,0.212681,0.0104065,0.0654729
157159834,0.220805,0.0100421,0.0619417
157360119,0.203451,0.0124803,0.0584944
157563797,0.20347,0.011229,0.0628822
157768070,0.185256,0.0123432,0.0654005
157970293,0.178487,0.0117728,0.056174
158174713,0.20078,0.0112879,0.0540103
158374417,0.214728,0.012256,0.0572064
158578231,0.206069,0.00997788,0.0569229
158782712,0.197353,0.0112696,0.0574967
158982975,0.192488,0.0120558,0.0580979
159183744,0.190459,0.0104712,0.0580349
159385451,0.189071,0.0116326,0.0633499
159585640,0.202366,0.0105944,0.0692484
159786651,0.19654,0.0115305,0.0580543
159990324,0.211661,0.0112321,0.0615013
160190288,0.199178,0.010893,0.0656785
160391051,0.214829,0.00961067,0.062652
160593517,0.194824,0.0126179,0.0577424
160798298,0.185542,0.0117224,0.0655455
161001323,0.181378,0.0110295,0.0657127
161205723,0.203482,0.0138223,0.0615153
161405662,0.198202,0.0104846,0.0649085
161609444,0.215479,0.0107173,0.063775
161814199,0.203417,0.0109055,0.0650689
162015889,0.183948,0.0117872,0.0708794
162217521,0.208512,0.0100879,0.0617603
162417406,0.182875,0.0116837,0.0595674
162620659,0.195795,0.0106666,0.0685275
162822975,0.188788,0.0120433,0.0658025
163027174,0.195172,0.0100392,0.061993
163231108,0.186602,0.0117691,0.0593339
163431065,0.183447,0.0128796,0.0583956
163631026,0.18521,0.0113163,0.0669508
163836041,0.204123,0.0110616,0.0603972
164037692,0.193836,0.0097773,0.0642202
164237351,0.19077,0.0105228,0.0656514
164440617,0.192574,0.0126426,0.0587045
164644787,0.198503,0.0109979,0.0583065
164845615,0.193498,0.0123762,0.0530764
165045935,0.189511,0.0102705,0.0568839
165249348,0.183111,0.0114705,0.0603023
165454406,0.222635,0.011453,0.0596468
165654972,0.219488,0.0110544,0.0588024
165858270,0.202722,0.00972256,0.0605581
166062391,0.196478,0.0114442,0.0655889
166263108,0.199423,0.0111322,0.0639512
166466148,0.20351,0.0103608,0.0625727
166666268,0.20314,0.0107986,0.0635016
166869438,0.197444,0.0116569,0.0604656
167069056,0.191726,0.0117542,0.0618586
167272619,0.213008,0.0119069,0.0615722
167477835,0.218427,0.0114777,0.0592424
167677736,0.190332,0.00977824,0.0633374
167879973,0.233955,0.0111823,0.0665445
168081382,0.210254,0.0112443,0.0618581
168285670,0.229076,0.0114868,0.0626383
168487244,0.22489,0.0106561,0.0661418
168692642,0.188054,0.010872,0.0663304
168894665,0.205803,0.0112768,0.0713321
169094476,0.18885,0.0127039,0.0626289
169298223,0.181813,0.011537,0.0668366
169502471,0.21093,0.0127346,0.062846
169702978,0.187934,0.0123974,0.0607559
